log_id,label
72115,normal
73270,normal
70994,normal
70900,normal
70521,normal
70244,normal
70191,normal
72446,normal
70215,normal
70540,normal
72699,normal
72015,normal
70646,normal
72343,normal
71218,normal
72410,normal
71824,normal
73134,normal
70530,normal
72209,normal
72519,normal
70184,normal
71987,normal
71034,normal
70524,normal
71115,normal
70652,normal
70117,normal
70442,normal
70279,normal
70101,normal
71053,normal
70703,normal
70728,normal
71204,normal
70508,normal
70870,normal
71420,normal
70674,normal
70556,normal
71167,normal
70148,normal
70536,normal
70386,normal
70220,normal
70437,normal
70710,normal
71073,normal
70773,normal
70394,normal
70445,normal
71150,normal
72186,normal
70716,normal
71071,normal
70155,normal
71152,normal
70492,normal
70955,normal
71219,normal
70126,normal
71175,normal
70423,normal
70553,normal
71171,normal
72951,normal
70395,normal
73019,normal
70259,normal
70517,normal
72922,normal
70467,normal
70635,normal
73238,normal
70292,normal
70659,normal
70282,normal
70227,normal
70909,normal
73052,normal
71060,normal
71107,normal
71016,normal
70726,normal
71286,normal
70738,normal
70097,normal
70470,normal
72236,normal
71081,normal
70065,normal
70419,normal
70421,normal
71103,normal
70653,normal
70076,normal
70647,normal
70278,normal
71170,normal
70099,normal
71519,normal
70473,normal
70327,normal
70800,normal
70271,normal
70615,normal
70189,normal
70441,normal
73096,normal
70523,normal
70992,normal
70505,normal
71012,normal
72850,normal
70584,normal
70906,normal
72987,normal
70831,normal
72262,normal
70050,normal
70207,normal
71331,normal
72890,normal
71397,normal
70813,normal
71128,normal
70617,normal
71874,normal
70918,normal
70618,normal
72376,normal
70474,normal
70120,normal
72759,normal
70845,normal
70932,normal
70838,normal
72730,normal
70348,normal
71157,normal
70378,normal
70151,normal
70150,normal
70143,normal
70759,normal
71850,normal
72670,normal
70157,normal
70555,normal
70198,normal
70774,normal
70606,normal
71209,normal
71498,normal
71139,normal
72602,normal
70299,normal
70777,normal
71148,normal
72043,normal
71176,normal
70886,normal
70737,normal
70268,normal
70100,normal
71096,normal
71797,normal
70454,normal
72561,normal
71003,normal
70188,normal
71307,normal
71132,normal
70165,normal
70323,normal
71142,normal
70315,normal
71162,normal
71030,normal
71187,normal
72141,normal
70304,normal
71074,normal
70404,normal
70435,normal
70636,normal
71036,normal
70836,normal
70388,normal
73166,normal
71052,normal
70879,normal
70599,normal
70872,normal
70791,normal
73200,normal
70385,normal
70756,normal
70566,normal
70399,normal
70293,normal
71723,normal
70864,normal
70958,normal
70043,normal
70284,normal
70752,normal
70273,normal
72788,normal
70916,normal
70577,normal
70060,normal
70297,normal
70067,normal
70587,normal
72481,normal
70638,normal
70884,normal
70095,normal
70123,normal
70882,normal
70989,normal
71043,normal
70862,normal
72520,normal
70187,normal
70194,normal
71094,normal
70429,normal
70986,normal
70582,normal
70252,normal
70173,normal
72164,normal
70977,normal
72815,normal
73300,normal
71212,normal
71136,normal
70255,normal
70464,normal
70091,normal
70677,normal
70904,normal
72641,normal
70765,normal
71211,normal
70136,normal
70651,normal
70534,normal
72411,normal
70493,normal
71922,normal
70573,normal
70742,normal
72067,normal
70996,normal
70803,normal
71563,normal
70501,normal
70807,normal
71586,normal
72289,normal
73053,normal
70079,normal
70288,normal
70177,normal
70712,normal
70782,normal
72315,normal
70574,normal
71242,normal
70229,normal
71474,normal
70806,normal
70312,normal
70062,normal
71213,normal
70743,normal
70251,normal
70874,normal
72700,normal
70731,normal
72447,normal
71033,normal
70180,normal
73135,normal
72344,normal
70056,normal
70185,normal
70332,normal
70088,normal
70694,normal
70465,normal
70867,normal
70973,normal
70518,normal
70642,normal
71091,normal
71447,normal
70980,normal
70217,normal
71266,normal
72089,normal
70463,normal
71774,normal
70368,normal
70708,normal
70113,normal
71194,normal
70928,normal
70047,normal
71540,normal
70933,normal
70810,normal
70639,normal
71701,normal
71988,normal
70349,normal
71156,normal
72116,normal
71749,normal
70314,normal
70784,normal
71147,normal
70745,normal
72210,normal
70364,normal
70204,normal
73239,normal
71202,normal
70355,normal
71029,normal
72851,normal
72952,normal
71131,normal
73271,normal
71163,normal
73097,normal
70564,normal
71637,normal
71609,normal
70082,normal
71079,normal
70607,normal
70444,normal
71825,normal
71899,normal
71057,normal
70771,normal
70723,normal
70597,normal
70409,normal
70899,normal
71662,normal
70068,normal
70214,normal
70412,normal
72016,normal
71210,normal
70793,normal
70379,normal
71946,normal
70661,normal
70805,normal
70300,normal
70512,normal
70826,normal
70125,normal
70163,normal
72988,normal
70116,normal
71109,normal
72603,normal
70942,normal
71042,normal
70645,normal
70966,normal
71220,normal
70903,normal
70477,normal
70985,normal
72891,normal
70383,normal
70667,normal
70516,normal
70310,normal
71188,normal
71205,normal
70915,normal
70802,normal
70821,normal
70218,normal
70910,normal
70921,normal
71031,normal
70181,normal
70795,normal
70631,normal
70550,normal
70182,normal
70075,normal
70131,normal
70567,normal
70416,normal
71010,normal
72562,normal
71357,normal
71069,normal
70384,normal
70527,normal
71118,normal
70494,normal
72377,normal
70691,normal
70912,normal
72760,normal
70365,normal
70603,normal
71172,normal
70605,normal
71006,normal
70260,normal
73201,normal
70341,normal
70859,normal
72237,normal
70755,normal
70350,normal
71045,normal
71421,normal
70861,normal
73020,normal
71095,normal
70650,normal
72923,normal
70596,normal
70045,normal
70411,normal
71201,normal
70571,normal
70964,normal
71064,normal
71682,normal
70767,normal
70761,normal
70626,normal
70172,normal
72521,normal
71798,normal
70248,normal
70319,normal
71105,normal
70039,normal
70580,normal
71875,normal
71378,normal
71099,normal
70902,normal
70848,normal
70261,normal
70717,normal
71075,normal
70201,normal
70689,normal
70890,normal
70549,normal
71067,normal
71199,normal
70975,normal
70307,normal
70175,normal
71062,normal
72671,normal
70721,normal
72263,normal
70944,normal
73054,normal
72731,normal
72482,normal
70078,normal
72044,normal
70069,normal
70733,normal
71002,normal
70168,normal
70408,normal
70794,normal
70875,normal
70092,normal
70715,normal
71332,normal
70565,normal
70134,normal
72412,normal
70641,normal
70497,normal
70593,normal
70648,normal
70685,normal
71966,normal
71017,normal
73167,normal
70452,normal
70924,normal
70179,normal
70700,normal
70914,normal
70709,normal
70132,normal
70461,normal
70701,normal
70570,normal
71001,normal
70317,normal
70984,normal
70528,normal
70841,normal
70644,normal
72187,normal
70133,normal
72816,normal
71520,normal
70234,normal
70775,normal
73301,normal
72642,normal
71092,normal
71499,normal
71851,normal
70922,normal
70585,normal
71287,normal
72852,normal
73098,normal
70698,normal
71108,normal
70488,normal
70797,normal
70940,normal
70367,normal
70562,normal
71206,normal
70724,normal
70427,normal
70972,normal
70863,normal
70881,normal
72448,normal
70509,normal
71044,normal
70376,normal
70080,normal
72345,normal
70719,normal
72604,normal
73136,normal
71135,normal
71186,normal
71179,normal
72701,normal
72142,normal
70170,normal
71308,normal
71113,normal
70308,normal
70265,normal
70696,normal
70515,normal
71151,normal
70735,normal
70557,normal
71724,normal
70224,normal
71398,normal
70334,normal
71080,normal
71208,normal
73240,normal
70161,normal
70934,normal
70345,normal
70228,normal
70458,normal
70428,normal
72953,normal
71078,normal
70522,normal
71117,normal
71141,normal
72290,normal
71070,normal
71475,normal
70622,normal
70077,normal
72789,normal
72165,normal
71207,normal
71193,normal
72892,normal
71145,normal
72989,normal
71923,normal
71124,normal
71089,normal
70671,normal
70788,normal
72316,normal
70086,normal
71111,normal
70496,normal
70572,normal
71047,normal
72563,normal
70925,normal
72017,normal
71638,normal
70430,normal
70891,normal
71102,normal
71227,normal
71123,normal
73202,normal
70053,normal
71243,normal
71750,normal
71085,normal
71826,normal
70551,normal
71221,normal
72211,normal
70109,normal
71203,normal
70118,normal
70042,normal
73272,normal
71564,normal
71049,normal
72090,normal
71448,normal
71989,normal
70469,normal
72522,normal
70739,normal
72117,normal
71065,normal
73055,normal
70346,normal
71610,normal
70887,normal
70403,normal
70673,normal
70247,normal
70754,normal
70866,normal
71028,normal
70510,normal
70757,normal
70804,normal
70500,normal
70889,normal
70927,normal
72378,normal
72761,normal
70406,normal
70670,normal
70336,normal
70235,normal
70381,normal
70543,normal
70718,normal
70302,normal
70649,normal
70741,normal
72483,normal
70619,normal
70880,normal
70753,normal
70127,normal
70787,normal
72068,normal
71090,normal
71900,normal
71267,normal
71663,normal
70809,normal
70898,normal
71587,normal
72413,normal
70482,normal
70930,normal
71541,normal
70447,normal
71018,normal
70823,normal
71055,normal
71040,normal
70693,normal
70073,normal
71702,normal
71947,normal
70213,normal
72853,normal
70283,normal
73099,normal
70115,normal
71358,normal
70051,normal
72605,normal
70680,normal
70748,normal
70176,normal
70222,normal
70362,normal
70936,normal
71422,normal
70432,normal
70763,normal
70799,normal
70371,normal
70768,normal
71775,normal
70415,normal
70089,normal
73021,normal
70961,normal
71125,normal
70502,normal
70993,normal
70576,normal
70842,normal
71119,normal
72238,normal
72924,normal
70074,normal
70796,normal
72672,normal
71799,normal
70856,normal
72264,normal
70843,normal
70666,normal
72732,normal
70822,normal
73168,normal
71333,normal
70256,normal
70632,normal
70274,normal
72817,normal
71025,normal
70241,normal
72045,normal
70662,normal
70706,normal
70991,normal
70128,normal
72643,normal
71876,normal
70792,normal
70937,normal
71032,normal
73302,normal
73137,normal
72449,normal
72346,normal
70780,normal
70713,normal
72702,normal
70387,normal
73241,normal
70438,normal
70141,normal
70393,normal
71061,normal
71068,normal
70105,normal
72990,normal
70266,normal
72954,normal
72893,normal
70484,normal
72564,normal
70616,normal
71098,normal
71184,normal
71087,normal
70778,normal
70448,normal
71165,normal
70798,normal
73203,normal
70627,normal
72523,normal
73056,normal
70119,normal
70337,normal
70167,normal
70446,normal
70676,normal
70849,normal
70064,normal
70144,normal
70575,normal
70339,normal
70895,normal
71158,normal
71082,normal
70262,normal
71189,normal
70951,normal
70219,normal
70658,normal
71611,normal
70979,normal
72291,normal
70896,normal
71181,normal
71990,normal
72212,normal
71309,normal
70202,normal
71399,normal
70786,normal
71500,normal
70541,normal
70960,normal
72143,normal
70478,normal
71476,normal
71379,normal
70963,normal
70483,normal
72790,normal
71565,normal
70783,normal
71967,normal
73100,normal
71224,normal
72118,normal
72484,normal
72606,normal
72762,normal
71244,normal
72854,normal
72317,normal
71288,normal
73273,normal
72414,normal
70751,normal
72379,normal
70814,normal
71449,normal
71725,normal
71924,normal
71751,normal
72091,normal
70720,normal
70869,normal
71827,normal
72188,normal
71639,normal
71683,normal
71521,normal
70820,normal
70858,normal
70776,normal
72166,normal
71852,normal
72018,normal
70158,normal
70221,normal
70679,normal
71083,normal
70876,normal
70766,normal
70962,normal
70431,normal
70166,normal
70340,normal
70486,normal
70610,normal
70358,normal
70254,normal
70424,normal
70692,normal
73057,normal
72524,normal
71005,normal
70374,normal
71100,normal
70785,normal
73204,normal
70678,normal
72991,normal
72565,normal
70640,normal
70907,normal
72894,normal
70149,normal
70681,normal
73242,normal
70569,normal
72955,normal
72450,normal
72703,normal
73138,normal
73303,normal
71226,normal
70253,normal
72347,normal
70734,normal
72818,normal
71129,normal
72644,normal
71423,normal
71877,normal
73169,normal
72733,normal
72673,normal
71359,normal
70457,normal
70974,normal
72046,normal
70295,normal
72925,normal
70967,normal
70513,normal
73022,normal
70414,normal
71800,normal
71776,normal
70675,normal
70306,normal
71334,normal
72265,normal
70740,normal
71901,normal
71268,normal
72607,normal
71185,normal
72239,normal
71703,normal
71664,normal
71588,normal
72069,normal
72855,normal
73101,normal
70537,normal
70040,normal
71093,normal
71948,normal
71542,normal
72415,normal
72485,normal
70272,normal
70781,normal
70894,normal
70865,normal
70630,normal
70258,normal
72380,normal
71126,normal
72763,normal
70326,normal
71077,normal
72119,normal
70070,normal
73058,normal
70063,normal
71991,normal
71828,normal
73274,normal
70911,normal
72525,normal
72019,normal
72092,normal
72292,normal
70634,normal
71477,normal
70145,normal
70846,normal
73205,normal
72213,normal
71450,normal
71011,normal
72566,normal
71566,normal
71925,normal
71640,normal
71752,normal
70407,normal
71612,normal
72318,normal
71190,normal
72895,normal
71245,normal
72992,normal
72167,normal
71101,normal
72791,normal
70142,normal
70744,normal
73243,normal
72956,normal
71726,normal
72608,normal
72348,normal
70369,normal
73139,normal
72451,normal
70290,normal
72704,normal
71501,normal
91769,insider_drift
72856,normal
73304,normal
73102,normal
71400,normal
72819,normal
72144,normal
72645,normal
71310,normal
72189,normal
71853,normal
71289,normal
71214,normal
71122,normal
71522,normal
71088,normal
70498,normal
73170,normal
71878,normal
72416,normal
71684,normal
70301,normal
72266,normal
70124,normal
73059,normal
72734,normal
71801,normal
72674,normal
71198,normal
72486,normal
71380,normal
72047,normal
72526,normal
71335,normal
71968,normal
71424,normal
70995,normal
70828,normal
72926,normal
70888,normal
73023,normal
73206,normal
70779,normal
72381,normal
72764,normal
71120,normal
70730,normal
72240,normal
70171,normal
72567,normal
70066,normal
70982,normal
71360,normal
72896,normal
72993,normal
72120,normal
72609,normal
91784,insider_drift
71949,normal
71665,normal
71704,normal
70790,normal
70243,normal
70905,normal
71269,normal
70871,normal
71829,normal
71777,normal
91799,insider_drift
73103,normal
72957,normal
73244,normal
73275,normal
71543,normal
72857,normal
71613,normal
70044,normal
71641,normal
71451,normal
71753,normal
71246,normal
70121,normal
72020,normal
70373,normal
71902,normal
71992,normal
72214,normal
72349,normal
73140,normal
71926,normal
71589,normal
72452,normal
72705,normal
72319,normal
70633,normal
70190,normal
71567,normal
73060,normal
70893,normal
72093,normal
72070,normal
72417,normal
72293,normal
71478,normal
72820,normal
73305,normal
72646,normal
70212,normal
72168,normal
71727,normal
72527,normal
72487,normal
72792,normal
73207,normal
73171,normal
